gene	beta_injury_index	AveExpr	t	p_value	FDR	B	logFC	P.Value	adj.P.Val
PARD6B	0.011367391638541401	6.14321484375	0.2181853107040555	0.8276248887230722	0.87773995438511	-6.565998535576811	0.011367391638541401	0.8276248887230722	0.87773995438511
BAIAP3	-0.005570178241247189	6.285290078125	-0.217942475991973	0.8278136955201554	0.8778086500898654	-6.566050886385166	-0.005570178241247189	0.8278136955201554	0.8778086500898654
DEFA6	-0.01630067296041129	4.728063671875	-0.21790390946383992	0.8278436823683131	0.8778086500898654	-6.566059195276263	-0.01630067296041129	0.8278436823683131	0.8778086500898654
CYP2D6	-0.010469791366968531	6.36015578125	-0.21788137461509402	0.8278612041326961	0.8778086500898654	-6.5660640495731	-0.010469791366968531	0.8278612041326961	0.8778086500898654
ADGRL2	0.005847423104924908	8.22125640625	0.2178703270311054	0.8278697941116746	0.8778086500898654	-6.566066429181793	0.005847423104924908	0.8278697941116746	0.8778086500898654
TSSK4	0.004689128727664307	3.02739953125	0.21784250188617985	0.8278914294692079	0.8778086500898654	-6.566072422080752	0.004689128727664307	0.8278914294692079	0.8778086500898654
EFNA3	-0.007250793452936648	5.124346640625	-0.21688200480762515	0.82863834194800845	0.8785577741577729	-6.5662788222606006	-0.007250793452936648	0.82863834194800845	0.8785577741577729
LOC101060236	-0.004959347112065381	1.995761640625	-0.2165383268635779	0.8289056347444739	0.8787983367090624	-6.566352453447207	-0.004959347112065381	0.8289056347444739	0.8787983367090624
ALPK3	-0.008810813042787418	4.686297890625	-0.2161546557882258	0.8292040555511107	0.879071875842064	-6.566434515107896	-0.008810813042787418	0.8292040555511107	0.879071875842064
LSMEM1	0.007696562878716908	4.786322734375	0.21601975256150058	0.8293089897147575	0.8791152340922078	-6.566463334389673	0.007696562878716908	0.8293089897147575	0.8791152340922078
CRACR2B	0.006591334814811472	5.000376171875	0.21599816579569098	0.8293257812166688	0.8791152340922078	-6.566467944286699	0.006591334814811472	0.8293257812166688	0.8791152340922078
CDC25C	0.007267636217637392	3.798465234375	0.21566392716990523	0.8295857824471708	0.8793479936445429	-6.566539262867572	0.007267636217637392	0.8295857824471708	0.8793479936445429
LYPD4	-0.005646807198599546	3.42650640625	-0.21547819973448398	0.8297302663158463	0.8794582898781175	-6.566578844986986	-0.005646807198599546	0.8297302663158463	0.8794582898781175
LOC100507537	0.012293299897512839	1.997486328125	0.2152656984103243	0.829895585673369	0.8795906585048135	-6.566624091340869	0.012293299897512839	0.829895585673369	0.8795906585048135
DGKB	0.004797763781485625	2.5640978125	0.21509390205396675	0.8300292434131344	0.8796865534406595	-6.566660638071922	0.004797763781485625	0.8300292434131344	0.8796865534406595
PRR20E	-0.006956379908448687	2.667611875	-0.21504544711662396	0.8300669423032675	0.8796865534406595	-6.566670940757905	-0.006956379908448687	0.8300669423032675	0.8796865534406595
ADCK2	0.00506052701700618	6.6038840625	0.21475230138501908	0.8302950238582186	0.879885402347534	-6.566733221132008	0.00506052701700618	0.8302950238582186	0.879885402347534
SPHK2	0.0057081587015307975	7.240275234375	0.21450057107106624	0.8304908937591603	0.8800500980096948	-6.5667866348273325	0.0057081587015307975	0.8304908937591603	0.8800500980096948
PANK3	-0.008322390977345207	9.261252890625	-0.21422291766177645	0.8307069466259709	0.8801965231107322	-6.566845476440404	-0.008322390977345207	0.8307069466259709	0.8801965231107322
PWAR5	0.005532765005352747	2.4036571875	0.21421899445783824	0.8307099995156223	0.8801965231107322	-6.566846307318511	0.005532765005352747	0.8307099995156223	0.8801965231107322
ZCWPW2	0.0049746514284944405	2.145372890625	0.21410361422624866	0.8307997852249009	0.8802487812574775	-6.5668707363909435	0.0049746514284944405	0.8307997852249009	0.8802487812574775
NFU1	0.005878060239906132	8.476616328125	0.21392207013119824	0.8309410623480983	0.8803555878267184	-6.566909147490948	0.005878060239906132	0.8309410623480983	0.8803555878267184
REG1B	-0.005648769630971099	2.733561640625	-0.2138319154047629	0.8310112225661694	0.8803870415663508	-6.56692821032856	-0.005648769630971099	0.8310112225661694	0.8803870415663508
DHX9	-0.0063025291649234415	6.789118203125	-0.21332443810408533	0.8314061769928754	0.8807390855966742	-6.567035364456621	-0.0063025291649234415	0.8314061769928754	0.8807390855966742
CINP	0.006450851317924906	5.460886015625	0.21330089772203056	0.8314244988152303	0.8807390855966742	-6.567040328847276	0.006450851317924906	0.8314244988152303	0.8807390855966742
TEX14	0.0058705032031356715	2.8438546875	0.21323760863033706	0.8314737580969259	0.8807483765038192	-6.567053673060335	0.0058705032031356715	0.8314737580969259	0.8807483765038192
BTRC	0.005578596622812713	5.89836984375	0.2127364160926278	0.8318638708236094	0.8811187019538382	-6.567159207444795	0.005578596622812713	0.8318638708236094	0.8811187019538382
C2ORF50	-0.007126990143602292	3.286350078125	-0.21255562364426792	0.8320046043463363	0.8812248592046866	-6.567197215381931	-0.007126990143602292	0.8320046043463363	0.8812248592046866
LOC101929518	-0.00721403069321937	3.4208775	-0.2124152423286388	0.8321138845545873	0.8812976936908291	-6.567226705428337	-0.00721403069321937	0.8321138845545873	0.8812976936908291
MON1B	0.006714918084979033	7.867322265625	0.21223612389560872	0.8322533245406686	0.8813984716502025	-6.56726430475142	0.006714918084979033	0.8322533245406686	0.8813984716502025
FOXR1	-0.004292643858962412	2.0607075	-0.21218891674776613	0.8322900752156857	0.8813984716502025	-6.5672742088771106	-0.004292643858962412	0.8322900752156857	0.8813984716502025
FASN	-0.014357914425309853	8.77919828125	-0.21200367581103371	0.8324342885150904	0.8815082795282233	-6.567313051414947	-0.014357914425309853	0.8324342885150904	0.8815082795282233
LTBR	0.005141410605034059	7.887555625	0.21178649643394404	0.8326033737121091	0.8816444135890332	-6.567358547842997	0.005141410605034059	0.8326033737121091	0.8816444135890332
EDAR	-0.0067917680169750526	4.675467421875	-0.21144505841427857	0.8328692164226341	0.8818829860222722	-6.567429980722296	-0.0067917680169750526	0.8328692164226341	0.8818829860222722
LSM10	0.0059781324384217726	7.1779634375	0.21137064147632004	0.8329271598145992	0.8819014118981249	-6.5674455343405604	0.0059781324384217726	0.8329271598145992	0.8819014118981249
GLCE	0.00819181100380864	5.99718875	0.21127606855390832	0.8330007986210958	0.8819364534412878	-6.567465292794444	0.00819181100380864	0.8330007986210958	0.8819364534412878
PPBP	-0.01784151787557256	3.59741359375	-0.21087745336902322	0.8333111949322289	0.8822221454889169	-6.567548475542374	-0.01784151787557256	0.8333111949322289	0.8822221454889169
TAS2R45	0.00605549408027025	4.0788065625	0.2105856594369134	0.8335384276276699	0.8823996581073668	-6.567609267387774	0.00605549408027025	0.8335384276276699	0.8823996581073668
GABARAPL1	0.0076504974319188315	7.651155625	0.21055796510299607	0.8335599951477167	0.8823996581073668	-6.567615032806863	0.0076504974319188315	0.8335599951477167	0.8823996581073668
PEX3	0.008129092834194745	8.132964609375	0.2103958110972298	0.8336862783859038	0.8824903948286406	-6.567648774894919	0.008129092834194745	0.8336862783859038	0.8824903948286406
MYL2	0.03610417235153675	4.215024765625	0.21005791235240018	0.8339494430730688	0.882726010178019	-6.567719003654842	0.03610417235153675	0.8339494430730688	0.882726010178019
LNX2	-0.005739966555181693	7.518608125	-0.20983423271014484	0.8341236611843644	0.8828674582397568	-6.56776543110449	-0.005739966555181693	0.8341236611843644	0.8828674582397568
DIAPH2	-0.007510859918133715	7.941924921875	-0.20927908632426143	0.8345560854798094	0.8832821742539918	-6.567880444956549	-0.007510859918133715	0.8345560854798094	0.8832821742539918
LINC01142	0.006946619756021481	4.300101328125	0.20909842119686115	0.8346968232299791	0.8833881480841556	-6.567917809041529	0.006946619756021481	0.8346968232299791	0.8833881480841556
ACTR3B	-0.005638096089806158	5.866810390625	-0.20778830153696543	0.8357175636182695	0.8844254031324845	-6.568187795368106	-0.005638096089806158	0.8357175636182695	0.8844254031324845
MRLN	0.013974424633921989	2.86396359375	0.20758906337435865	0.8358728186146912	0.8845466736391018	-6.568228705338095	0.013974424633921989	0.8358728186146912	0.8845466736391018
PRSS8	-0.010449202954698013	5.888263515625	-0.2075231320392331	0.835924196588277	0.8845580117908638	-6.568242234514355	-0.010449202954698013	0.835924196588277	0.8845580117908638
ANO9	-0.0062825682546019295	4.49038453125	-0.20652975672192686	0.8366983846668948	0.8853124280884526	-6.56844555630118	-0.0062825682546019295	0.8366983846668948	0.8853124280884526
TPD52L3	-0.006813508714603925	4.215244140625	-0.206503909077545	0.8367185311943408	0.8853124280884526	-6.56845083372374	-0.006813508714603925	0.8367185311943408	0.8853124280884526
TADA2B	0.006081935354849712	7.115045078125	0.20621241924830458	0.8369457357126572	0.8854869375321529	-6.568510302736109	0.006081935354849712	0.8369457357126572	0.8854869375321529
PDPK1	0.005700079149067419	4.74378234375	0.20618786568511877	0.8369648748493814	0.8854869375321529	-6.568515308258087	0.005700079149067419	0.8369648748493814	0.8854869375321529
SNRPB	-0.0078375983511493	9.009286171875	-0.20590946221082915	0.8371818930350383	0.8856734616861779	-6.568572022293479	-0.0078375983511493	0.8371818930350383	0.8856734616861779
LOC100288570	0.007547351435145174	5.08440859375	0.20582433788984902	0.83724825076437015	0.8857005883809436	-6.568589347823741	0.007547351435145174	0.83724825076437015	0.8857005883809436
COL28A1	-0.006479595432865864	2.818586015625	-0.20568772090164847	0.8373547514846857	0.8857429979039898	-6.568617138798573	-0.006479595432865864	0.8373547514846857	0.8857429979039898
FOXP2	-0.010275291164208075	6.15603515625	-0.20566844720698788	0.8373697766696799	0.8857429979039898	-6.568621058018259	-0.010275291164208075	0.8373697766696799	0.8857429979039898
CHGA	-0.005774421662627314	3.278351328125	-0.20519638883121039	0.8377377977101478	0.8860695940247577	-6.568716934400798	-0.005774421662627314	0.8377377977101478	0.8860695940247577
GPATCH11	-0.005269780088472548	5.924270390625	-0.20515626948446297	0.8377690767777419	0.8860695940247577	-6.568725072601892	-0.005269780088472548	0.8377690767777419	0.8860695940247577
SLAIN2	-0.006522510263551791	7.25056359375	-0.20511566289824665	0.837800735985897	0.8860695940247577	-6.568733308020098	-0.006522510263551791	0.837800735985897	0.8860695940247577
C16ORF91	-0.004800238936494251	6.735148515625	-0.20500476129259007	0.8378872025494575	0.8861101097051481	-6.56875579166443	-0.004800238936494251	0.8378872025494575	0.8861101097051481
TDRD3	0.004519919716533587	5.311323046875	0.20496203594202678	0.837920514716816	0.8861101097051481	-6.56876445034866	0.004519919716533587	0.837920514716816	0.8861101097051481
FSD1	-0.005926346360805163	5.2342078125	-0.20470568053837576	0.8381203964631792	0.8862784008683844	-6.568816365246807	-0.005926346360805163	0.8381203964631792	0.8862784008683844
SCARF2	0.006970856836130777	4.625980625	0.2046480781811213	0.8381653107985882	0.8862828118705858	-6.568828021448263	0.006970856836130777	0.8381653107985882	0.8862828118705858
INSL6	-0.00654958064752823	3.19610359375	-0.20406053288438514	0.8386234684359717	0.8867241680303161	-6.568946727700616	-0.00654958064752823	0.8386234684359717	0.8867241680303161
LMO7	0.013938040862869105	6.195343515625	0.20370750058920492	0.8388987835236476	0.8869721608821769	-6.569017889466177	0.013938040862869105	0.8388987835236476	0.8869721608821769
LOC101927914	-0.005183483418248191	3.801176640625	-0.203220706483823	0.8392784465453998	0.8873304518931754	-6.569115812032249	-0.005183483418248191	0.8392784465453998	0.8873304518931754
SPATA41	0.0068020704869374326	4.061404453125	0.20314559212581956	0.8393370335027246	0.8873492656388399	-6.569130901040962	0.0068020704869374326	0.8393370335027246	0.8873492656388399
MYH2	0.03498317666109164	3.50206671875	0.2030289642618082	0.8394280015402167	0.8874023092532602	-6.569154318255522	0.03498317666109164	0.8394280015402167	0.8874023092532602
SFXN4	-0.004780769790486345	7.983154609375	-0.20282062168724715	0.8395905111173478	0.8875309742606506	-6.569196117030638	-0.004780769790486345	0.8395905111173478	0.8875309742606506
STK4-AS1	-0.005445737183002166	4.942514140625	-0.20273994582881957	0.8396534410625737	0.8875543662682426	-6.569212291123692	-0.005445737183002166	0.8396534410625737	0.8875543662682426
PRO1082	-0.006072193450185592	3.324819375	-0.2022346242032742	0.8400476328867638	0.8879278988428461	-6.569313452949399	-0.006072193450185592	0.8400476328867638	0.8879278988428461
SDPR	-0.008377978225683112	6.3546703125	-0.20211710197347119	0.8401393155712114	0.8879816593761508	-6.569336943909733	-0.008377978225683112	0.8401393155712114	0.8879816593761508
PNPLA8	0.004526828327107971	8.680324609375	0.20155970502705073	0.8405741878263749	0.8883981298118323	-6.569448173488263	0.004526828327107971	0.8405741878263749	0.8883981298118323
SLC30A10	-0.009303114491475587	7.936601796875	-0.20140517727358956	0.8406947566476387	0.8884823903879941	-6.569478955435191	-0.009303114491475587	0.8406947566476387	0.8884823903879941
ZNF32-AS3	-0.0053874740537790695	3.037514375	-0.201332398471149	0.840751542930938	0.8884992379215262	-6.569493444808615	-0.0053874740537790695	0.840751542930938	0.8884992379215262
C17ORF64	0.005105315002710168	2.714405	0.20113918339430514	0.840902304713436	0.8886153915196198	-6.569531886187996	0.005105315002710168	0.840902304713436	0.8886153915196198
LOC283177	-0.008981823031849709	6.107342734375	-0.20101989852042304	0.8409953832139244	0.8886603386500452	-6.56955560026354	-0.008981823031849709	0.8409953832139244	0.8886603386500452
OR7E47P	-0.006880130807075055	5.238093203125	-0.20097996618719272	0.8410265430877801	0.8886603386500452	-6.5695635357516275	-0.006880130807075055	0.8410265430877801	0.8886603386500452
GNB1L	-0.0044616683748256855	5.85272453125	-0.20091220369122667	0.8410794198839308	0.8886730435562049	-6.569576998138417	-0.0044616683748256855	0.8410794198839308	0.8886730435562049
ADGRF5	0.006816724224969706	7.164766328125	0.20081197161354403	0.8411576348486902	0.8886809205917059	-6.569596902943933	0.006816724224969706	0.8411576348486902	0.8886809205917059
CPNE1	-0.0059414086276027775	7.09410046875	-0.20079794360289793	0.8411685815741841	0.8886809205917059	-6.569599687935147	-0.0059414086276027775	0.8411685815741841	0.8886809205917059
LOC340017	0.0036489066896529757	1.901741640625	0.2003277866241841	0.8415354854322358	0.8890179490036353	-6.569692916082083	0.0036489066896529757	0.8415354854322358	0.8890179490036353
LOC101928647	-0.0053548507510472005	4.139202109375	-0.20028442159962867	0.8415693286389397	0.8890179490036353	-6.56970150399771	-0.0053548507510472005	0.8415693286389397	0.8890179490036353
PSMB3	-0.0040230068044961355	10.31214421875	-0.2000642750255203	0.8417411413863004	0.8891534889687652	-6.569745072689663	-0.0040230068044961355	0.8417411413863004	0.8891534889687652
C1QTNF7	0.006733014546004445	3.61052390625	0.20001527476077632	0.8417793845365122	0.8891534889687652	-6.5697547637016775	0.006733014546004445	0.8417793845365122	0.8891534889687652
NAA50	-0.0053978999190535	8.56525265625	-0.19987677930951875	0.8418874778785309	0.8891920472008515	-6.569782141767577	-0.0053978999190535	0.8418874778785309	0.8891920472008515
GKAP1	-0.008358598404584305	6.6174022656250004	-0.1998637567811357	0.8418976418953128	0.8891920472008515	-6.569784715112995	-0.008358598404584305	0.8418976418953128	0.8891920472008515
ZC3H3	0.005866960640510877	5.142066953125	0.19975500199551682	0.8419825254895139	0.8892385239099575	-6.569806199299213	0.005866960640510877	0.8419825254895139	0.8892385239099575
CLN5	0.004452628606395714	8.23328640625	0.1996861386585957	0.8420362745910308	0.8892521157966158	-6.569819797005053	0.004452628606395714	0.8420362745910308	0.8892521157966158
ZNF365	-0.007787755596522167	2.997922734375	-0.19955527379961732	0.8421384190729435	0.8893168129566358	-6.5698456245748735	-0.007787755596522167	0.8421384190729435	0.8893168129566358
PITRM1-AS1	0.005638935446709679	2.77438828125	0.19904305013910006	0.8425382529219176	0.889652976477937	-6.569946554617569	0.005638935446709679	0.8425382529219176	0.889652976477937
FAM133A	-0.008126153225932544	2.922759609375	-0.1990167381857101	0.8425587927346448	0.889652976477937	-6.569951732201106	-0.008126153225932544	0.8425587927346448	0.889652976477937
ZNF793-AS1	0.0054267707492404544	2.4770067187500002	0.19899028500839153	0.8425794428997591	0.889652976477937	-6.56995693688469	0.0054267707492404544	0.8425794428997591	0.889652976477937
MUC2	-0.004628527291381944	4.240897890625	-0.19872565145828433	0.842786030025687	0.889827913951792	-6.570008965688828	-0.004628527291381944	0.842786030025687	0.889827913951792
WRAP53	-0.0033859741807358624	6.748851015625	-0.19833460406366793	0.8430913226018819	0.8900722447627673	-6.570085721665563	-0.0033859741807358624	0.8430913226018819	0.8900722447627673
N4BP2	-0.010272470995097847	6.081669609375	-0.19832441392143826	0.8430992784138657	0.8900722447627673	-6.570087719797841	-0.010272470995097847	0.8430992784138657	0.8900722447627673
GPR101	0.005043017811177214	4.399806015625	0.19799214187772296	0.843358704065775	0.8903029161187422	-6.570152817087148	0.005043017811177214	0.843358704065775	0.8903029161187422
PLOD2	-0.0074066614533372195	9.032211640625	-0.19768540008747734	0.8435982119081433	0.8905125396048839	-6.57021281576276	-0.0074066614533372195	0.8435982119081433	0.8905125396048839
ARHGEF26-AS1	-0.006626936275145268	2.560217265625	-0.1972340556069357	0.8439506539427826	0.8908413516700966	-6.570300929675589	-0.006626936275145268	0.8439506539427826	0.8908413516700966
ZNF280A	0.004909031095806263	2.646583046875	0.19690996915983017	0.8442037433074467	0.8910652641160118	-6.570364075429928	0.004909031095806263	0.8442037433074467	0.8910652641160118
WNT5A	0.010485907193512802	6.142741875	0.1965860412047524	0.8444567251590764	0.8912538210518174	-6.570427086598426	0.010485907193512802	0.8444567251590764	0.8912538210518174
MRPL57	0.004245348289842395	10.348666015625	0.19657630780157237	0.8444643270215146	0.8912538210518174	-6.570428978356641	0.004245348289842395	0.8444643270215146	0.8912538210518174
BRINP3	-0.006377413512042455	1.9578715625	-0.19635710438765253	0.8446355304461033	0.8913912620703515	-6.570471557352759	-0.006377413512042455	0.8446355304461033	0.8913912620703515
PTPRG-AS1	0.0035853465396021708	2.02090828125	0.19629355094653614	0.8446851686835962	0.8914004014153335	-6.5704838933632495	0.0035853465396021708	0.8446851686835962	0.8914004014153335
GSG1	-0.005088400191468061	3.091010234375	-0.19599634715987782	0.844917307146591	0.891602123913835	-6.570541528991962	-0.005088400191468061	0.844917307146591	0.891602123913835
